Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type,沉淀地址
0xd11cbc073bfd357fd9ab390f930857ef76d093f6,-,Eoa,"55,058.03",0.12%,2023/3/27 20:23,0xfb7a910326d7d77d658fee642e28fc3885fb9da5f336786a04a4f6dd596d92ac,59988,0x1282911d3600b202698997f61f46379db3b9f01e,0xd11cbc073bfd357fd9ab390f930857ef76d093f6,in,是
0x90775665bbcd96007ce639cc377354ade9798129,-,Eoa,"54,004.77",0.12%,2023/11/28 9:30,0xa0837249c5113924969297d2bcfea5427a2d0438d49afc01f998e93bf1fddf1c,54004.77509,0x90775665bbcd96007ce639cc377354ade9798129,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,out,是
0x3420c19bcd121e6febcc20fd502b14a71c2f857b,XQ00829,Eoa,"54,004.77",0.12%,2023/12/30 21:47,0xa0d6f1db741eb48f30d2aba8ff685c2eebf635d208e296a5ce7afba38e7a9aeb,50608.51417,0x3420c19bcd121e6febcc20fd502b14a71c2f857b,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,out,是
0xf80ce0ccb3413bf58e7be4d4621814e16bb675aa,-,Eoa,"53,987.86",0.12%,2023/11/26 9:00,0xcfd02310c7085729966a1a4a7954d53cfbbad47f1e01b052544cacbac4acdf21,53987.86374,0xf80ce0ccb3413bf58e7be4d4621814e16bb675aa,0xe37e799d5077682fa0a244d46e5649f71457bd09,out,是
0x02d2ca945b77354e212e7d4e73b6746627968ba1,-,Eoa,"53,250.78",0.12%,2024/5/6 12:29,0x13417be5cee5a28d90df1ccb47a4acbe72f4c9a05fd8d8a3389ace369e19779e,13150.78682,0x02b396799962a4fe49c69b14134da76f7e3ede21,0x02d2ca945b77354e212e7d4e73b6746627968ba1,in,
0x18acf6c227fd859b00dd8451b06c4c2eeaf7dd86,-,Eoa,"52,768.35",0.12%,2022/8/24 15:25,0xfa238df4777ec8d7811c1541d350d0cdba789b2d2c407648b84d6a2deeb23450,60827.99445,0x18acf6c227fd859b00dd8451b06c4c2eeaf7dd86,0x05ad60d9a2f1aa30ba0cdbaf1e0a0a145fbea16f,out,是
0xeccad253ded7c307172bb30d5ea220b3cd33539a,-,Eoa,"52,423.43",0.12%,2024/8/8 11:03,0x19c095dbffdf35dd24a0032af8e5ac9518a7349953f0ef1bab0003fd969f2f03,11900,0xeccad253ded7c307172bb30d5ea220b3cd33539a,0x9deed61da16c1ce7d1ccbc82d002e83a1476b944,out,
0x13cfa4916207f5ad941c07dff2672576e7bbcc5b,-,Eoa,"51,955.95",0.12%,2024/5/5 13:56,0x270d1a5afbc81a643194d2cfcacb843dea5e566b6eba8d83b7277a6b1fe858b3,50000,0x13cfa4916207f5ad941c07dff2672576e7bbcc5b,0xa4ce2cd39333abf60e47de44c18c21db29a9ee3d,out,
0xeb340c04c33182aa27c33a5d38b22bc70c082436,-,Eoa,"50,900.17",0.11%,2024/3/11 11:10,0xe0c8e6a702d5e80b2d5f464da2eefcca92c916783b4bca7ce2aec906e0c2e31d,11264.46656,0xe043558b77e2b4c262d7d6e579b005ceb7f4591c,0xeb340c04c33182aa27c33a5d38b22bc70c082436,in,
0x68e709379ae2111fbf07cbee41fffa113a5460d7,-,Eoa,"49,999.99",0.11%,2023/5/5 12:23,0xffc407ea56ef1aaae074a34a91a59fd7176b64ce0762f2cadac564ca307602c8,50000,0xa2b273f5ef344aa459307c7077e689d05e8cc580,0x68e709379ae2111fbf07cbee41fffa113a5460d7,in,是
0xa2f47fc6fb6e97cef0c2ca624a204f268b1bd539,-,Eoa,"49,962.20",0.11%,2022/3/4 11:38,0x23d805ff92f79052ae3b8f5490871470d01c4d64c0c7130a0d02d1185b2c68c8,49962.2,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0xa2f47fc6fb6e97cef0c2ca624a204f268b1bd539,in,是
0x9e6048890cdaa4f8c6be7632851ca0c6b599d164,-,Eoa,"49,679.67",0.11%,2023/11/27 16:44,0x7911c361fc51a63506e119e56d2723b4d19a57613bba4e423469d43cde44508d,49679.67235,0x9e6048890cdaa4f8c6be7632851ca0c6b599d164,0xe37e799d5077682fa0a244d46e5649f71457bd09,out,是
0x53ce01e1b24f337007d49c9a6bd4c83cb8e1f3d1,-,Eoa,"49,644.31",0.11%,2022/11/9 15:29,0x0be59721546506618d0eef6bea14a17bbaa8baf7c04600a15a909a866bc77b0e,49644.31619,0x1111111254fb6c44bac0bed2854e76f90643097d,0x53ce01e1b24f337007d49c9a6bd4c83cb8e1f3d1,in,是
0xfd5c1c3d086a9cc0f21beab6dde3900c9351fc59,-,Eoa,"47,994.24",0.11%,2024/8/12 17:58,0xf50a89b3b73f234e12368764b88863ac9efbd978ba25910541d2645005208b2c,19999.79149,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0xfd5c1c3d086a9cc0f21beab6dde3900c9351fc59,in,
0xc0af59fe5b1e8b8a25d1551ef44f9541c3247f3c,-,Eoa,"47,633.13",0.11%,2024/2/9 19:04,0xcdc31e0832726fb936d50873f8dedca36e60b12b040089bde6f6e7564b13d54b,24518.39992,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,0xc0af59fe5b1e8b8a25d1551ef44f9541c3247f3c,in,
0xcac4b3061a4f4a7207de1cb78e2c8f01b39d24db,-,Eoa,"46,731.59",0.10%,2022/5/11 22:57,0x97693319ebeab10befcc944ef67861eea995db0ba07964c8fa46ad0aad6478b2,19460.63755,0x286d17731eff787cf0eae7cf109bd939a26736dd,0xcac4b3061a4f4a7207de1cb78e2c8f01b39d24db,in,是
0x0c068fa561ff857e385cf76bbbd33c233adb7df1,-,Eoa,"44,985.65",0.10%,2024/4/16 22:13,0x0c3d6bbb9ea9a8738b29d52d9d6b7fb6b0544241f635a01a7f9b560c4377bd0e,44985.65197,0x0c068fa561ff857e385cf76bbbd33c233adb7df1,0xec96e9ea25ce89f1af89f4cc398192ef450fec77,out,
0xa2b273f5ef344aa459307c7077e689d05e8cc580,-,Eoa,"44,099.40",0.10%,2023/12/10 16:12,0x780788b4d83c703c6836e83a1b93be7cc0a219052359b0d91da8399d81bd8e89,90000,0xa2b273f5ef344aa459307c7077e689d05e8cc580,0xcef51b00bb28f05547dd865694d2adc36b999c6c,out,是
0x1caff2b61676a6cfbe2986f02e66629086ee5ec6,-,Eoa,"43,696.45",0.10%,2023/12/21 16:17,0x63a80bb91160c8175fb1f3cae52ccf986220325d88ecf866a57d96287979dae0,41706.58732,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,0x1caff2b61676a6cfbe2986f02e66629086ee5ec6,in,是
0x81c674e8bd558c1dc200482f545651ffe80d105e,-,Eoa,"43,474.60",0.10%,2023/8/29 15:40,0x9c9928dd4140512e7590bb3fc8a8212fa1f5abdf3f3fbd8a8ea03c4d940464a8,17478.20088,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0x81c674e8bd558c1dc200482f545651ffe80d105e,in,是
0x4618a362717307922bc9636ca58111cd70396cfe,0x46,Eoa,"43,035.79",0.10%,2024/8/5 12:09,0xf9555b249c0ee713f5e48567150fc23787d2cb856c984f4f8b61eda8569680f2,43035.7917,0x4618a362717307922bc9636ca58111cd70396cfe,0xe37e799d5077682fa0a244d46e5649f71457bd09,out,
0x0544099a5a79c03c9c7edfc50a509e45c33c5601,-,Eoa,"41,683.33",0.09%,2024/4/3 14:45,0x2b2c6f4919740d61df4b10e73c348e75465dd35f0c82876b9c2471b5f5adf3cc,10100,0x0544099a5a79c03c9c7edfc50a509e45c33c5601,0x6e18350557cb7065033a12b50dd2e26a4f6370ec,out,
0x7cbb2ed95e37e078cceadcf4660036c25648c667,-,Eoa,"40,673.30",0.09%,2024/5/1 13:14,0x826ec72ff747e27e1ccd6718f42f90d733f26fc1dcd4369c426848af941d8887,25000,0x7cbb2ed95e37e078cceadcf4660036c25648c667,0x188c2f62dabfe03af86e5e7e36f74a41e2426ded,out,
0xf4b58f5f6214115c4c6b40e14d42cf70892c65ba,-,Eoa,"40,020.51",0.09%,2024/5/18 15:23,0x97c76903c5d6419ef01d4684fe3d01b4bef91be93527d08c0fe029a99f50dca1,39821.31,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf4b58f5f6214115c4c6b40e14d42cf70892c65ba,in,
0x596a1128b68e588a7a2c0120fee5bdfe888eb80e,-,Eoa,"40,018.16",0.09%,2023/12/30 9:18,0x2af6f08351a6f472d3c86279fbcc7a3e03da4818981d584682b32b6a7ca5e028,36984.45581,0x596a1128b68e588a7a2c0120fee5bdfe888eb80e,0x334b3ecb4dca3593bccc3c7ebd1a1c1d1780fbf1,out,是
0x34c39dd1cf9216bc74d9b5e9d3076c26be0ec961,-,Eoa,"39,998.40",0.09%,2022/3/28 7:38,0x3861f7b63d5f4bc08356b0b6f804b2a06ec2aa41ed6e27b462cabe24a8438f79,29999.2,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0x34c39dd1cf9216bc74d9b5e9d3076c26be0ec961,in,是
0x95c0a9fbaea20ce4102682dcbd374bf8d238cbf1,-,Eoa,"39,960.78",0.09%,2023/11/30 1:07,0x57779f6d91a790158fc33034eda4422099ff709ac3e4a4084f50e1b743efbaf9,39960.78534,0x8bc495dbeac561d5a7700e9403518d74123bd65a,0x95c0a9fbaea20ce4102682dcbd374bf8d238cbf1,in,是
0x4b72a707e4fef1c5e3d67d77356d00323fefac0b,-,Eoa,"39,817.88",0.09%,,,0,,,,
0xf66d7f70f6c96e308ee187ef28ff97aca0134e41,-,Eoa,"39,779.75",0.09%,2021/7/28 19:35,0xf9be325118071728b0bb50c812ab8e6b49b2a1b96f1e619e90804a8675e727ca,39779.75374,0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0xf66d7f70f6c96e308ee187ef28ff97aca0134e41,in,是
0x44d7bab20ff7ab420d754405f327a79b7a85dd92,-,Eoa,"39,588.59",0.09%,2024/5/30 8:37,0x00c458d9b6a870d1df80f0c7da7f2f6acd999eb45e13b44946e8445978c5b0f3,39588.59904,0x44d7bab20ff7ab420d754405f327a79b7a85dd92,0xdc9a3a73bb728cd540a0e16accfa20c88e69c28b,out,
0x21113159ed4b4ab10663eb8d68c4250ed7a0ac28,-,Eoa,"39,332.70",0.09%,,,0,,,,
0xe1a77afe20920495429b3b0abe19fb5eaa0f5b33,-,Eoa,"38,059.56",0.08%,2024/7/25 8:52,0xf18abcd13330312fcfe679a8c1017cd308bf282d1d4924ebc3e47dea9cd266bb,38059.56434,0xe1a77afe20920495429b3b0abe19fb5eaa0f5b33,0xe37e799d5077682fa0a244d46e5649f71457bd09,out,
0x0e731014b5cde66fdecc480fc38dab875415ebdf,-,Eoa,"37,680.59",0.08%,2021/9/5 22:13,0x3b1be17da1de9715bce7e1dafdf1ce382d401df479c2cd29a180b3cca865a35a,42680.59371,0x7ee001858efaa559003a8ee0d358ba9fdfa542e0,0x0e731014b5cde66fdecc480fc38dab875415ebdf,in,是
0x84bd08354a6b78f4b75c0d612364cdf23f83e897,-,Eoa,"37,345.15",0.08%,2023/9/6 9:28,0x7cc80c0953fb6d9e25e88bba7c6934bcc30efaa4dd4d093820ae6ef6a03941b6,31957.49223,0x6eca8cfeff2179c2b57ab68a958a5ce352fbd84e,0x84bd08354a6b78f4b75c0d612364cdf23f83e897,in,是
0x1be6c6a06638826ea16360324e7e3beeb212ff43,-,Eoa,"37,176.28",0.08%,2022/8/3 8:04,0xe47354c6f8e276e37d7d96da16952ba366a8412484a88e4522f401e072173139,32658.73322,0x80dfb4f537358487571da283b61d32eddeed80b4,0x1be6c6a06638826ea16360324e7e3beeb212ff43,in,是
0x2008b6c3d07b061a84f790c035c2f6dc11a0be70,Tokka Labs (Altonomy),Eoa,"36,858.75",0.08%,2024/1/2 5:20,0xe6625e898d99a339c210583ddadf11f2249bfc73a4bed71e7b8fefb39979da5a,21172.63568,0x2008b6c3d07b061a84f790c035c2f6dc11a0be70,0xff8ba4d1fc3762f6154cc942ccf30049a2a0cec6,out,
0x5e0ef172822c138022918190d80288287622c743,-,Eoa,"36,656.54",0.08%,2024/6/17 11:39,0x608b04aebd8e045336fd923c1e4c760b40f6b62523f44cd73c7dd9d37ba4bae2,11958.20325,0x1111111254eeb25477b68fb85ed929f73a960582,0x5e0ef172822c138022918190d80288287622c743,in,
0xc20497387ac25eec0c2769f0384bf44d7a1a6779,-,Eoa,"36,466.24",0.08%,2023/5/15 5:45,0xe0feba2b11a074f03678c1ebfad3e3055f8a0ab2e128c987aadfcbb714af9173,36366.24938,0x707e608f47fb02d7b27b86d9114521f5ed8772f5,0xc20497387ac25eec0c2769f0384bf44d7a1a6779,in,是
0x024f5cc6ec0d54b0e25a0b40651adfe6a61774b5,-,Eoa,"36,015.03",0.08%,2024/6/7 5:01,0x6f33eba03e803f8d37fd2dfdbe8451ec9a95fe12ec2fe1840c88b830fda8428d,36015,0x024f5cc6ec0d54b0e25a0b40651adfe6a61774b5,0x35cb4702a3226751f7c2675d58a15f5066ba118a,out,
0x987d13076523901d7b33d2d0b07c96029a468561,-,Eoa,"35,915.05",0.08%,2024/6/11 9:51,0x2002537af6a699769b4a9cebf1bd169561a461d046d83ea16682715833407473,11850,0x987d13076523901d7b33d2d0b07c96029a468561,0xb05b02b137e8d87d68d0eed3b79bd652c1ede354,out,
0x75e4d0f7dd2c53d25b05ca4eabe44a6731c417c7,-,Eoa,"35,270.75",0.08%,2023/2/13 19:22,0x5cfbef700353e1013587454913b7a39d92db7baff024e9f6dec08aa513395357,35258.99904,0xf6e65b33370ee6a49eb0dbcaa9f43839c1ac04d5,0x75e4d0f7dd2c53d25b05ca4eabe44a6731c417c7,in,是
0x9df3c7f3f52881bd738d5cc8bb79eec9d2ca798f,-,Eoa,"34,975.64",0.08%,2024/2/2 14:33,0x80acad6e6ecac1de6b61953ce019e774c626b1bcac48f0db3e5891d7d2d9af36,30615.95695,0x9df3c7f3f52881bd738d5cc8bb79eec9d2ca798f,0xf89d7b9c864f589bbf53a82105107622b35eaa40,out,
0xceab0a26e2a0c8c22dd8e434b743978d12c82e7e,-,Eoa,"34,962.69",0.08%,2024/4/6 12:58,0x7b574070590d597ba53a719336676a5625ecd586a5dc6d9420118b700476e134,34962.69,0xceab0a26e2a0c8c22dd8e434b743978d12c82e7e,0xab8b51631934b60c434e5844f8f198821819d6f7,out,
0x462a9abd10046871a9e0c1ea93ab437d882b5df5,-,Eoa,"34,749.30",0.08%,2022/4/18 18:38,0x03a34dcf9aea912ccf824a5898f04ba262349ced0fe722e4826b2462f3ef09e4,49849.3,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0x462a9abd10046871a9e0c1ea93ab437d882b5df5,in,是
0xf9e782702e97793be1119e99120f266b5d47bcf6,-,Eoa,"34,718.27",0.08%,2022/11/14 1:56,0xf31d096ee5ad1df451ad7c504420410b5dcffb0cf789506f5221b305dc65d87f,39999.94716,0xbcd93566ee5c12ab20a01cdd26c68b55eefbac61,0xf9e782702e97793be1119e99120f266b5d47bcf6,in,是
0xcab71269b56bc0bf299706899243390a1493ba66,-,Eoa,"34,281.31",0.08%,2023/11/30 13:16,0x71521062a12574a28adf8b5c1faeb29d99d0df8a8f72ed088c5b9560b84bd3db,10847.34101,0xeb84d3d6e5ba75faab97a1ddb08dfcf6196f070f,0xcab71269b56bc0bf299706899243390a1493ba66,in,是
0x45bc32e7e3073fee146c3db218267cd83db95ccb,-,Eoa,"34,059.41",0.07%,2024/7/29 17:36,0xd130cdc1fe3ee96cf40d420233ceb741b0a7909a4eade27dc50dc70bf307eea4,12912.30076,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,0x45bc32e7e3073fee146c3db218267cd83db95ccb,in,
0x528ef1a6da34ca60005e9e2eb42407a227c9d605,-,Eoa,"33,790.00",0.07%,2024/6/17 12:49,0xe6f849a65ee216b6562d26683c8383fd6a7b3f090e95dc26fc953e67ad6b4da3,10761,0x528ef1a6da34ca60005e9e2eb42407a227c9d605,0xe676299d1ab18b1ff214424af95f70d59230c0ff,out,
0x37e88775a9868dba9d4d3228a7845db14e53a204,-,Eoa,"32,705.20",0.07%,2022/11/3 13:40,0x06fa0a1040afe86d3f1e2523d6b63932841b2b154d89250ac7c8e32954a513c9,32705.20404,0x66fdb2eccfb58cf098eaa419e5efde841368e489,0x37e88775a9868dba9d4d3228a7845db14e53a204,in,是
0xb368c3cdcdf64146ccf450061b287f7c9cc00c8e,-,Eoa,"32,565.39",0.07%,2024/4/13 21:08,0x646f4db511ae60a3043ed3386132c9134fcbc5d9c481e421c0fca50d21a573f8,12012.19534,0xb368c3cdcdf64146ccf450061b287f7c9cc00c8e,0x8bc495dbeac561d5a7700e9403518d74123bd65a,out,
0x890a1c022554c2d3bc2b962fcadf92d866291b78,-,Eoa,"32,544.23",0.07%,2024/7/21 19:50,0x728bdead8c810f35b0e35d83b01db22ff371911e2f63f7a8ea6798f0bdc4feb4,13481.4699,0x890a1c022554c2d3bc2b962fcadf92d866291b78,0xceb0a4f133743ddf9c1430bce918fab74cfb9d44,out,
0x630e7dc513328baf85fe693fc2c3abdd402d6aa8,-,Eoa,"32,396.04",0.07%,2024/7/12 15:36,0xf5dd5c0c81e5dc8dfa14fe8e2ff1d4275e50e263e3ac0a4d7f2ca767bde76425,13695.19203,0xff9e6438acb488dfc0d9d0f4766c3dca5f76c2d2,0x630e7dc513328baf85fe693fc2c3abdd402d6aa8,in,
0x28d6702709083f82055b48753bd1f328dd503e79,Binance Deposit Address,Eoa,"32,335.78",0.07%,2023/12/13 20:00,0xbcfdfba8afbe2d39802881a568f7efa23b1c2bc323f5d745e50c359c56e51661,13606.1402,0x28d6702709083f82055b48753bd1f328dd503e79,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,out,是
0xf7c2e3a45360a056baf2e6d74513a9593573296c,-,Eoa,"32,267.52",0.07%,2024/6/9 14:59,0x0229439b8f5cd6ffad8b0c71b227d86f0357633ec7bb4ad1cb3fb1dddf452ead,20000.26497,0xf7c2e3a45360a056baf2e6d74513a9593573296c,0x05ce0b5f41479c335947d27eb3952381d26a5525,out,
0x6700232078a3c7d7aa6450384a9981ef3ceb3f43,-,Eoa,"32,104.29",0.07%,2024/7/22 1:39,0x5522ec8da7cde3d2c7094b761024b9e6b2aaac66f0b4d03bc4b296d2ebaf4453,18727.58153,0xe043558b77e2b4c262d7d6e579b005ceb7f4591c,0x6700232078a3c7d7aa6450384a9981ef3ceb3f43,in,
0x03fcdb32bddc54ba979a4bdbbdc18f8c86d3154b,-,Eoa,"32,017.29",0.07%,2024/3/15 22:27,0xc052642f7ad5086a54ef959128eca6a6052a0410aaf1171a9eba04d642c618a6,16761.91314,0x8bc495dbeac561d5a7700e9403518d74123bd65a,0x03fcdb32bddc54ba979a4bdbbdc18f8c86d3154b,in,
0x5d36c31bfb526d7880ec35d36992c726edf64bdf,-,Eoa,"32,006.62",0.07%,2024/8/9 14:41,0x74bac23d0b844273e4f0044694ce6c4618911b0fe6709172c9ddf73fce52023c,34513.62,0x5d36c31bfb526d7880ec35d36992c726edf64bdf,0x69378f876679db19343a2fb11314f75b607a0508,out,
0x41adc195cb0ef89b8b0c98b743070b7381d46758,-,Eoa,"31,940.11",0.07%,2024/5/31 5:34,0x87e945755ba51899d4159e353c433ba3743d9f5d468051c49c21a9f08ca7f430,31940.11641,0x41adc195cb0ef89b8b0c98b743070b7381d46758,0xe37e799d5077682fa0a244d46e5649f71457bd09,out,
0x2f6e562b9e98e03a40c63bfaa631df505dc18bb7,-,Eoa,"31,771.27",0.07%,2024/4/10 15:16,0xfb5dbda464c5a6b14921f79d48c9358650c055bb057400310b9242cea8e2abf9,11773,0x2f6e562b9e98e03a40c63bfaa631df505dc18bb7,0x864fcff034fad255f9ba9ee4256d09dff9d179d4,out,
0xee728f4b29aa7243de914fdb91351ada00fdd98f,-,Eoa,"31,528.42",0.07%,2024/8/2 16:07,0x15cccc9df75d206949ac47df579c9b94ad4afccd5949174594803185ccad941f,75792.59951,0xee728f4b29aa7243de914fdb91351ada00fdd98f,0xda496f2e9e78e357c34323b1ce0dcb6a2860129f,out,
0x38a4d0d1b882aadbb6941d813edac963583896da,-,Eoa,"31,426.23",0.07%,2024/7/5 15:12,0x2bbdceb281099c7334964cb16000cc81338daaf576be78627627c970a81cf32f,24368.11105,0xe043558b77e2b4c262d7d6e579b005ceb7f4591c,0x38a4d0d1b882aadbb6941d813edac963583896da,in,
0xa61b940ae445ba4e4450d6dd7fc206b6658116b8,-,Eoa,"30,953.35",0.07%,2024/7/5 4:37,0xdd7bb8da3a0047cc504e3617368c1326acbb656711a10bd281d996e597f7fb02,36900,0xa61b940ae445ba4e4450d6dd7fc206b6658116b8,0x05ce0b5f41479c335947d27eb3952381d26a5525,out,
0xe61e01c935e82bc72ca638ea130405a391560228,-,Eoa,"30,820.49",0.07%,2021/9/1 10:28,0x011b68f0156aba23880df529c0004fccbf214251edbbe27b86f01e6c5a5816b0,43320.49454,0x66fdb2eccfb58cf098eaa419e5efde841368e489,0xe61e01c935e82bc72ca638ea130405a391560228,in,是
0xa1c821850ecb117ad6c6ce621319b1bb39c85963,-,Eoa,"30,650.00",0.07%,2023/12/14 6:32,0x8631cce0eb1565863954bfa20b247377c6948617693821af1462fd20aa403777,11232,0xa1c821850ecb117ad6c6ce621319b1bb39c85963,0x72e3ee933eaf568ea35049f30c01990cb6c2544b,out,是
0x47670374f02c4eed8bd8ea966f961b4c1d86c5c2,-,Eoa,"30,647.54",0.07%,2024/4/1 1:10,0x361e91fb9db18db17d1d676a44dc98a5c6ead2214e634088905aa540962ba7ce,30647.54,0x47670374f02c4eed8bd8ea966f961b4c1d86c5c2,0xe24eedec53bb3b68e2fa93286e3456a7c36adfa0,out,
0xb42f098449f1afcc3e900a767a16ded534e1408f,-,Eoa,"30,383.68",0.07%,2024/6/16 19:00,0x15ab54ff1c6f2e48ebec1fdc5dc1a4ae7744e9c37683318f17105e706578d168,17622.53485,0xb42f098449f1afcc3e900a767a16ded534e1408f,0x688fb60b62b7291541b5d5d7f1eee10214d8b81b,out,
0x688fb60b62b7291541b5d5d7f1eee10214d8b81b,-,Eoa,"30,383.68",0.07%,2024/6/23 19:10,0x2cea29d915264660f2a7c3e4a6d9df1b7ce4d538df5880be4316c21ca921850c,12457.30912,0x688fb60b62b7291541b5d5d7f1eee10214d8b81b,0xc479cbcc1ab7908a454b803e191df4d3381bf3f7,out,
0xc479cbcc1ab7908a454b803e191df4d3381bf3f7,-,Eoa,"30,383.68",0.07%,2024/6/30 19:15,0xc9be28b4f2e576de7e11060745c76b9b9c581519635b6775114fd38c8d9b64e6,11710.75122,0xc479cbcc1ab7908a454b803e191df4d3381bf3f7,0x8455f312f84c68cdd1af987b0b6867c2b2685c26,out,
0xd582c78a04e7379dfc9ee991a25f549576962ee1,-,Eoa,"30,383.68",0.07%,2024/6/9 18:55,0x84025048ffeaba000b44032f2608584f2b360550dfc8d26c996e306437c79462,14888.00358,0xd582c78a04e7379dfc9ee991a25f549576962ee1,0xb42f098449f1afcc3e900a767a16ded534e1408f,out,
0xaeeba7fadf94c67c49ec8d96cfba930a647eee56,-,Eoa,"30,383.67",0.07%,2024/6/2 18:50,0x40f288a0072090086c5cb58a322b0fa269ade493c7ccff316fc870c8c02474eb,15799.51471,0xaeeba7fadf94c67c49ec8d96cfba930a647eee56,0xd582c78a04e7379dfc9ee991a25f549576962ee1,out,
0x88b9860168842e86718957d7d554a73ce2dc78f9,-,Eoa,"30,223.51",0.07%,2024/3/19 1:23,0x80284b4ef530e900e2985965177b95c8e87789444e0c8fb5d71f6b3f32577117,11446.2,0x88b9860168842e86718957d7d554a73ce2dc78f9,0xfa500178de024bf43cfa69b7e636a28ab68f2741,out,
0x27d349a16dc5b355a4c3a090c55b42c903e682fe,-,Eoa,"30,139.55",0.07%,2024/2/29 20:19,0x08a95cf4a067bb7b65982fc8a95343152528ea13ded3d7140f9ea60a0394a7ad,30139.55,0x27d349a16dc5b355a4c3a090c55b42c903e682fe,0xe781c12fc186a624dd2928dd195bb7bc6f6d6d12,out,
0x6ab30babb0330dd9a67794cb73998ead96867fc7,-,Eoa,"30,139.55",0.07%,2024/2/24 16:52,0x76025d5c4c17867074dce373c844df1024e9dce3f686a9db9def8ed83ba760f5,30139.55,0x6ab30babb0330dd9a67794cb73998ead96867fc7,0x797d49d83bbc38861cae078ad395cd979aefb3c7,out,
0xc16b64d21b7095cfe82557811f1459a31d5959ac,-,Eoa,"29,989.99",0.07%,2024/5/19 20:14,0x70ef83d003565c178ac2a3d5bec4d8411aae997c3069d4234ad9e92919cc3a53,19949.43931,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0xc16b64d21b7095cfe82557811f1459a31d5959ac,in,
0x7f29dd68e7bc8092f5cf60e2d5d3331368c77a80,-,Eoa,"29,972.20",0.07%,2021/4/26 13:51,0x4fdddc123f737b71992028ff7aeb2a9cdacf749538c0a70c273fcee74930ba7e,29972.2,0x631fc1ea2270e98fbd9d92658ece0f5a269aa161,0x7f29dd68e7bc8092f5cf60e2d5d3331368c77a80,in,是
0x4bfb5dbf15704753d247dd3281a25208a575542e,-,Eoa,"29,944.58",0.07%,2022/4/24 21:43,0x168ab3c67bdf9772d4cde17d57ff06c7c62f3368565b2b86ab103719f58fd487,29935.38599,0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0x4bfb5dbf15704753d247dd3281a25208a575542e,in,是
0xb387ffd40fe405dc1ceb2abfc7fc73ab497f2a8e,-,Eoa,"29,863.53",0.07%,2024/6/29 16:08,0x50fed0747ad97cc041952a34f710718e8ef6664736300e0f0179063bbd724406,10859.46639,0xb387ffd40fe405dc1ceb2abfc7fc73ab497f2a8e,0x8bc495dbeac561d5a7700e9403518d74123bd65a,out,
0x40ebcf09f6dac05fa0b1ada8754ba12c36199c5c,-,Eoa,"29,726.62",0.06%,2024/7/31 14:23,0x208ead9bf1ead61249c6a889620aa31af3b44f4fe598cc04476942949e550c77,32006.62,0x40ebcf09f6dac05fa0b1ada8754ba12c36199c5c,0x9508735cebfab8fa644efefe56801506fccb9c4f,out,
0xcc65d91e108b1031fc4c10c6fd2fcfbdafe4be65,-,Eoa,"29,726.62",0.06%,2024/7/18 23:02,0x312d055b1e54cf651a977d24441de53b944ab7485ff393562d8c985387612098,29726.62,0xcc65d91e108b1031fc4c10c6fd2fcfbdafe4be65,0xd95e335f66c43c017003cb42c9ae2fc193d3aab1,out,
0x58018631f2452b2f1aeaaea89d84eeda8b6966b8,-,Eoa,"29,726.62",0.06%,2024/7/24 23:57,0xb9a74ca3d8ef65908d7db5210c3f60dfaee971e8066d38c9836dfc2464766ec2,29726.62,0x58018631f2452b2f1aeaaea89d84eeda8b6966b8,0x741f79ca3382e7513edd18c59014da54e03a046b,out,
0xe79759ac0b533e320743ca360bc7e4a08ba68b0e,-,Eoa,"29,726.62",0.06%,2024/7/23 19:57,0x8cff711677083e28023b44eedce195d394b7b6d9b725a7b66b317972d0d2b2ba,29726.62,0xe79759ac0b533e320743ca360bc7e4a08ba68b0e,0x332836ca81e5fbc33d5652dcbf593dc749e3e71e,out,
0xf9328e2351b54fbee258c8ae0311cc208aa67ead,-,Eoa,"29,523.91",0.06%,2023/12/19 17:53,0x2ddf7f5baa7e9f7bcba80c2f5f4f92da9e2b23bb849a5ffe32999aaa0ee3ebfe,69423.88121,0x0656fd85364d03b103ceeda192fb2d3906a6ac15,0xf9328e2351b54fbee258c8ae0311cc208aa67ead,in,是
